name,year,title,link
naacl,2016,Sentiment Composition of Words with Opposing Polarities.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Learning to Recognize Ancillary Information for Automatic Paraphrase Identification.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Learning a POS tagger for AAVE-like language.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,PIC a Different Word: A Simple Model for Lexical Substitution in Context.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Bootstrapping Translation Detection and Sentence Extraction from Comparable Corpora.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Discriminative Reranking for Grammatical Error Correction with Statistical Machine Translation.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Patterns of Wisdom: Discourse-Level Style in Multi-Sentence Quotations.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Right-truncatable Neural Word Embeddings.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,MAWPS: A Math Word Problem Repository.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Cross-genre Event Extraction with Knowledge Enrichment.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Emergent: a novel data-set for stance classification.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,BIRA: Improved Predictive Exchange Word Clustering.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Integrating Morphological Desegmentation into Phrase-based Decoding.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,The Instantiation Discourse Relation: A Corpus Analysis of Its Properties and Improved Detection.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Sparse Bilingual Word Representations for Cross-lingual Lexical Entailment.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Automatic Prediction of Linguistic Decline in Writings of Subjects with Degenerative Dementia.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Consensus Maximization Fusion of Probabilistic Information Extractors.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,"Simple, Fast Noise-Contrastive Estimation for Large RNN Vocabularies.",https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Automatically Inferring Implicit Properties in Similes.,https://dblp.org/db/conf/naacl/naacl2016.html
naacl,2016,Visual Storytelling.,https://dblp.org/db/conf/naacl/naacl2016.html
